When,Type,Gear,Name,Dist mi,Elv ft,Elapsed Time,Moving Time,Start Time,Day of Week,Speed mph,Max Speed mph,Pace /mi,Max Pace /mi,Pace /100yds,Max Pace /100yds,Pwr W,Weighted Avg Pwr W,Max Pwr W,Power Meter,Cad,Heart,Max Heart,Elv High ft,Elv Low ft,Efficiency %,Elev/Dist ft/mi,Elev/Time ft/h,W/HR,Speed/HR,Temp °C,Cal,Energy kJ,Segs,PRs,Group Size,Kudos,Comments,Com,Trn,Man,Pri,Dist away mi,Dist start to end mi,Activity Score 25%,Training Load,Intensity %,Relative Effort,Points in red,% in red,Segment PRs (K/QOM positions),All segments (personal positions),Ride/Run Type,400m,1 km,5 km,10 km,15 km,20 km,30 km,50 km,1/2 Mile,1 mile,2 mile,10 mile,Half Marathon,Marathon,Perceived Effort,H/R Zone 1,H/R Zone 2,H/R Zone 3,H/R Zone 4,H/R Zone 5,Power 0W,Power 0-50W,Power 50-100W,Power 100-150W,Power 150-200W,Power 200-250W,Power 250-300W,Power 300-350W,Power 350-400W,Power 400-450W,Power 450W+,Pace Zone 1,Pace Zone 2,Pace Zone 3,Pace Zone 4,Pace Zone 5,Pace Zone 6,Flagged,Description,City,State,Tiles calculated,Device/App,Activity Id,Activity Id
7/3/2016 11:28,Ride,Trek Madone,Blew past the FIL with Sagan-like focus,33149,113,7336,6148,41286,Sunday,5.3918,11,298.533312,146.305463,16.96212,8.3128104,77.2,0,,0,0,,0,22.6,-18.8,83.80588877,3.41,66.2,0,0,26,529.5,474.9,29,0,1,4,3,0,0,0,0,-1,10.88008285,91.81595454,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1375,1463,1511,844,445,242,119,74,33,17,25,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,629177705,629177705
7/1/2016 16:42,Ride,Trek Madone,"Bad work day, but good family day. That's a win.",25967.1,204,5163,4798,60148,Friday,5.4121,16.3,297.4067712,98.7332544,16.898112,5.609844,84.6,0,,0,0,,0,121.4,-10,92.93046678,7.86,153.1,0,0,20,452.7,406,20,0,1,0,0,1,0,0,0,-1,17867.96446,47.66120106,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1313,1013,953,614,365,213,131,74,54,28,40,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,627036364,627036364
7/1/2016 7:49,Ride,Trek Madone,Commute in with the wife,26513.5,250,5285,4883,28169,Friday,5.4298,14.6,296.4411648,110.2239706,16.843248,6.2627256,97.3,0,,0,0,,0,113.6,-17.2,92.3935667,9.43,184.3,0,0,17,529.9,475.3,26,0,1,1,0,1,0,0,0,-1,17877.92509,80.49661155,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,911,872,1135,889,470,287,148,66,42,28,35,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,626692413,626692413
6/29/2016 17:53,Ride,Trek Madone,Slightly ahead of pace,25676.3,180,4456,4171,64430,Wednesday,6.1559,16.9,261.3574656,95.22488448,14.849856,5.4105048,96.4,0,,0,0,,0,133,0.8,93.60412926,7.01,155.4,0,0,19,448.4,402.1,22,0,1,3,0,1,0,0,0,-1,17838.19166,94.02668147,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1051,759,840,599,288,242,163,89,50,37,53,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,625200964,625200964
6/29/2016 7:17,Ride,Trek Madone,Minutes cost hours,26980,175.1,4838,4474,26263,Wednesday,6.0304,14.6,266.8292352,110.2239706,15.160752,6.2627256,116.4,0,,0,0,,0,135.4,0,92.47622985,6.49,140.9,0,0,,580.6,520.7,40,2,1,1,0,1,0,0,0,-1,17872.36066,86.26450964,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1032,669,721,624,514,363,173,112,57,28,102,0,0,0,0,0,0,0,,San Diego,CA,0,Strava Android App,624628457,624628457
6/25/2016 8:15,Ride,Trek Madone,"Four flats and a fifty dollar Uber, but we still made it!",165002,1104,37287,25810,29757,Saturday,6.3929,15,251.7014016,107.2949645,14.301216,6.0963048,108.4,0,,0,0,,0,139.4,-4.2,69.21983533,6.69,154,0,0,25,3120.4,2798.5,239,10,3,7,2,0,0,0,0,-1,132620.4493,64.42039429,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5002,3978,5203,5188,2880,1340,839,455,319,173,433,0,0,0,0,0,0,0,,,,0,Garmin Edge 810,620892132,620892132
6/23/2016 17:41,Ride,Trek Madone,Too many cookies,22639.8,102,3669,3500,63686,Thursday,6.4685,13.1,248.8045824,122.857321,14.136624,6.9805296,97.3,0,,0,0,,0,118,-13.6,95.39384028,4.51,104.9,0,0,19,379.6,340.4,26,0,1,2,0,1,0,0,0,-1,17880.24111,54.33714075,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,930,503,694,541,273,311,106,50,32,26,34,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,618911349,618911349
6/21/2016 7:14,Ride,Trek Madone,Cloudy with a chance of a flat,23674.8,203,4898,3555,26049,Tuesday,6.6596,14.1,241.7234688,114.1346765,13.734288,6.4849248,133.4,0,,0,0,,0,108.8,-20.2,72.58064516,8.57,205.6,0,0,17,528.8,474.3,40,1,1,2,0,1,0,0,0,-1,17873.47407,97.82656391,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,632,503,579,489,431,394,233,122,67,33,72,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,616178396,616178396
6/20/2016 18:27,Ride,Trek Madone,All tuned up,27565.8,201,4730,4601,66460,Monday,5.9913,17.4,268.5995136,92.48899968,15.261336,5.2550568,92.2,0,,0,0,,0,146.2,10,97.27272727,7.29,157.3,0,0,21,472.8,424,20,0,1,1,0,1,0,0,0,-1,17871.25838,63.58613048,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1243,878,800,609,391,328,153,87,43,23,46,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,615700672,615700672
6/18/2016 7:07,Ride,Trek Madone,"Some days, I still can't believe I get to live here",90448.8,486,15136,14570,25635,Saturday,6.2079,14.5,259.2653184,110.9964557,14.730984,6.3066168,102.7,0,,0,0,,0,152.4,20.4,96.26057082,5.37,120.1,0,0,22,1667.8,1495.8,79,4,1,4,0,0,0,0,0,-1,17895.71159,90.69920915,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2693,2251,3256,2814,1613,906,459,237,154,73,114,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,613286162,613286162
6/17/2016 17:52,Ride,Trek Madone,Easy breezy,25864.9,199,4164,4121,64377,Friday,6.2764,16.4,256.3684992,98.13779712,14.566392,5.5760112,103.6,0,,0,0,,0,105.8,-25.2,98.9673391,7.69,173.8,0,0,20,476,426.9,18,0,1,3,0,1,0,0,0,-1,17881.29141,92.07678713,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1021,743,710,571,399,250,182,74,63,31,77,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,612455676,612455676
6/16/2016 7:02,Ride,Trek Madone,Perfect SoCal sunny morning,26026.7,417,5171,4940,25358,Thursday,5.2686,15.7,305.4534912,102.4991194,17.355312,5.8238136,117.3,0,,0,0,,0,215.6,-21.6,95.53277896,16.02,303.9,0,0,16,646,579.3,35,1,1,1,0,1,0,0,0,-1,17873.48902,83.63690503,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,956,599,890,790,750,493,251,96,56,24,35,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,611120687,611120687
6/15/2016 17:00,Ride,Trek Madone,The day care shuffle,21955.8,125,2911,2851,61234,Wednesday,7.7011,13.7,209.0537856,117.4660186,11.878056,6.6742056,137.5,0,,0,0,,0,110.4,-23.4,97.93885263,5.69,157.8,0,0,19,437,391.9,23,0,1,0,0,1,0,0,0,-1,17835.725,88.09594631,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,610,348,352,470,269,295,192,98,103,39,75,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,611120613,611120613
6/11/2016 6:54,Ride,Trek Madone,A break from camping to climb Sunrise highway,31314.1,629,6269,5292,24853,Saturday,5.9173,17.5,271.979136,91.95791616,15.45336,5.2248816,142.8,0,,0,0,,0,1763.2,1199.6,84.41537725,20.09,427.9,0,0,15,842.4,755.5,9,4,1,0,0,0,0,0,0,-1,15.73500905,75,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,834,309,383,1145,1512,640,230,78,85,30,46,0,0,0,0,0,0,0,,,,0,Garmin Edge 810,607480376,607480376
6/7/2016 18:32,Ride,Trek Madone,Only chance I'll have to ride this week...blah.,26923.8,197,4750,4615,66757,Tuesday,5.834,17.3,275.8415616,93.0200832,15.672816,5.285232,85.3,0,,0,0,,0,126.2,-8,97.15789474,7.32,153.7,0,0,15,438.8,393.6,22,0,1,3,0,1,0,0,0,-1,17887.95443,77.7965371,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1137,1032,943,601,350,230,140,93,42,14,33,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,602273699,602273699
6/5/2016 10:28,Ride,Trek Madone,Cheering on Christina in the Rock and Roll marathon,11171.6,56,4987,2332,37694,Sunday,4.7906,8.6,335.8700928,187.1345203,19.083528,10.6326432,60.8,0,,0,0,,0,3.6,-21.6,46.76158011,5.01,86.4,0,0,21,158.1,141.8,7,0,2,0,1,0,0,0,0,-1,55.67986506,64.68720229,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,582,641,674,240,119,30,12,16,10,2,6,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,600182382,600182382
6/4/2016 7:07,Ride,Trek Madone,The Cliffs of Moor,30834.6,237,5485,5054,25670,Saturday,6.101,14.5,263.7714816,110.9964557,14.987016,6.3066168,94.2,0,,0,0,,0,123.8,-0.2,92.14220602,7.69,168.8,0,0,14,531,476.3,24,0,1,2,0,0,0,0,0,-1,15.06479929,77.93785311,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,926,972,1283,686,496,396,169,72,30,10,14,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,598254545,598254545
6/3/2016 17:14,Ride,Trek Madone,Electric bikes are fast,22717.7,122,3224,3084,62060,Friday,7.3663,14.8,218.5489152,108.7433741,12.417552,6.1786008,125,0,,0,0,,0,203.6,71.6,95.65756824,5.37,142.4,0,0,17,429.9,385.5,26,0,1,4,1,1,0,0,0,-1,17874.92451,82.6244129,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,607,388,549,588,304,220,148,87,81,51,61,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,597594035,597594035
6/3/2016 7:59,Ride,Trek Madone,Nobody cried,25471.8,215,4390,4036,28757,Friday,6.3111,12.7,254.9200896,126.7197466,14.484096,7.1999856,113.6,0,,0,0,,0,111,-20.2,91.93621868,8.44,191.8,0,0,16,511.4,458.7,44,0,1,4,0,1,0,0,0,-1,17877.92228,90.3322137,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,799,493,839,661,557,288,175,94,60,35,35,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,597221151,597221151
6/1/2016 17:08,Ride,Trek Madone,Full frontal,49477,609,7999,7617,61736,Wednesday,6.4956,16.8,247.838976,95.78815488,14.08176,5.4425088,128.5,0,,0,0,,0,141.2,5.2,95.22440305,12.31,287.8,0,0,17,1091.8,979.2,61,5,2,2,3,1,0,0,0,-1,17869.08579,86.44178222,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1706,801,1194,1040,1149,649,449,227,173,71,158,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,595708313,595708313
5/30/2016 9:53,Ride,Trek Madone,The long way to Lindbergh lounge,44699.4,376,13608,7326,35612,Monday,6.1015,17.1,263.7714816,94.11443712,14.987016,5.3474112,106.4,0,,0,0,,0,122.8,7.4,53.83597884,8.41,184.8,0,0,18,869.5,779.8,53,2,2,1,0,0,0,0,0,-1,22.65665276,85.10519899,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1562,1097,1561,1127,892,478,214,137,114,43,101,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,593381668,593381668
5/26/2016 7:03,Ride,Trek Madone,I'm sick of changing this tube,31722.4,254,6790,4886,25395,Thursday,6.4925,12.3,247.838976,130.8396672,14.08176,7.434072,118.5,0,,0,0,,0,111.6,-19.6,71.95876289,8.01,187.1,0,0,15,645.6,579,49,6,1,2,1,1,0,0,0,-1,17866.81733,95.69756165,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,931,704,911,723,582,476,248,126,92,28,65,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,588736448,588736448
5/25/2016 16:40,Ride,Trek Madone,Stress releaser,62173.9,681,10095,9649,60027,Wednesday,6.4436,16,249.7701888,100.584,14.191488,5.715,123.3,0,,0,0,,0,72,-63,95.58197127,10.95,254.1,0,0,17,1326.6,1189.7,83,6,1,5,0,1,0,0,0,-1,17857.915,88.5154761,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2126,1110,1583,1422,1280,874,485,321,211,101,136,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,588218312,588218312
5/23/2016 7:14,Ride,Trek Madone,Feeling extremely ill but managed to peddle in...,25517.5,209,5243,4786,26092,Monday,5.3317,12.1,301.9129344,132.9961882,17.154144,7.5566016,84.5,0,,0,0,,0,129.8,-1.2,91.28361625,8.19,157.2,0,0,15,451,404.5,43,0,1,2,0,1,0,0,0,-1,17892.38189,34.7020794,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,989,1027,1103,722,502,280,89,27,26,9,12,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,585469888,585469888
5/22/2016 13:21,Ride,Trek Madone,Bad news: had to go in to work for a bit. Good news: Got to ride home on a sunny Sunday,25725,207,4634,4389,48114,Sunday,5.8612,15,274.5540864,107.2949645,15.599664,6.0963048,99.5,0,,0,0,,0,141.8,9.8,94.71299094,8.05,169.8,0,0,25,486.8,436.6,23,0,1,3,0,1,0,0,0,-1,17881.25676,60.36388255,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1257,735,714,532,422,285,151,101,94,40,58,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,584926401,584926401
5/21/2016 9:00,Ride,Trek Madone,Gotta try to end the month strong...,82720.3,743,15268,13817,32408,Saturday,5.9868,18.7,268.760448,86.06771712,15.27048,4.8902112,108.2,0,,0,0,,0,225.8,-5.8,90.49646319,8.98,193.6,0,0,22,1666.5,1494.6,67,12,2,4,0,0,0,0,0,-1,25.5612821,83.03079402,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3109,1936,2557,2272,1647,1032,601,230,207,91,135,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,583549572,583549572
5/19/2016 7:18,Ride,Trek Madone,The Lone Commuter,23606.6,196,4013,3584,26315,Thursday,6.5867,13.2,244.2984192,121.9239014,13.880592,6.9274944,121.7,0,,0,0,,0,128.2,-3,89.30974333,8.3,196.9,0,0,14,486.1,436,43,0,1,2,0,1,0,0,0,-1,17884.59203,90.49349164,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,578,457,707,587,545,312,207,78,65,20,28,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,581158048,581158048
5/18/2016 16:33,Ride,Trek Madone,Peddle to the kids,23122,108,3086,2973,59639,Wednesday,7.7773,14.2,206.9616384,113.3300045,11.759184,6.4392048,145.4,0,,0,0,,0,110.4,-21,96.33830201,4.67,130.8,0,0,16,481.9,432.2,21,0,1,2,0,1,0,0,0,-1,17874.6505,96.37218045,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,550,355,413,441,378,271,184,140,63,94,84,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,580651734,580651734
5/16/2016 12:23,Ride,Trek Madone,This is all I have time for...,20595.6,292,3614,3347,44588,Monday,6.1535,16,261.5184,100.584,14.859,5.715,127.7,0,,0,0,,0,114.8,-9.2,92.61206419,14.18,314.1,0,0,18,476.7,427.5,24,0,1,2,0,0,0,0,0,-1,71.17410497,92.59193241,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,760,403,391,506,449,371,183,123,67,36,58,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,578365592,578365592
5/13/2016 16:56,Ride,Trek Madone,Nineteen tough ones...almost gave up on via capri climb,30764,561,5280,5096,60960,Friday,6.0369,17.2,266.5073664,93.56726016,15.142464,5.3163216,138.6,0,,0,0,,0,205.8,-31.2,96.51515152,18.24,396.3,0,0,17,787.6,706.4,45,3,1,2,0,1,0,0,0,-1,11280.34059,78.42063356,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1203,361,516,610,893,604,493,211,102,61,42,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,575181380,575181380
5/12/2016 7:14,Ride,Trek Madone,Foggy commute,23961.9,388,14275,4610,26051,Thursday,5.1978,15,309.6377856,107.2949645,17.593056,6.0963048,114.2,0,,0,0,,0,237.2,-1.4,32.29422067,16.19,303,0,0,14,587.2,526.6,34,1,1,3,0,1,0,0,0,-1,17885.71576,80.90190624,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,870,589,880,690,678,542,185,82,67,13,14,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,573881984,573881984
5/11/2016 18:31,Ride,Trek Madone,Searching for consistency,24509.9,108,3443,3349,66673,Wednesday,7.3186,13.6,219.8363904,118.3350643,12.490704,6.7235832,120.8,0,,0,0,,0,100,-32.2,97.26982283,4.41,116.1,0,0,15,451,404.5,22,0,1,4,0,1,0,0,0,-1,17865.69593,88.159181,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,627,401,599,621,483,250,167,73,57,35,36,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,573246906,573246906
5/4/2016 17:23,Ride,Trek Madone,I swallowed a fly...that's good protein!,31648.4,487,5256,5183,62595,Wednesday,6.1062,16.5,263.6105472,97.54233984,14.977872,5.5421784,132.2,0,,0,0,,0,114.4,-19.2,98.61111111,15.39,338.3,0,0,14,763.9,685.1,42,10,1,2,0,0,0,0,0,-1,46.73917592,73.65555543,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1121,454,580,840,966,556,302,164,101,47,52,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,565758836,565758836
5/3/2016 12:22,Ride,Trek Madone,Lunch loop,37770.4,477,6021,5612,44557,Tuesday,6.7303,20.6,239.1485184,78.11755776,13.587984,4.4384976,142.6,0,,0,0,,0,124.6,-10,93.20710845,12.63,306,0,0,24,892.6,800.5,58,4,2,5,0,0,0,0,0,-1,39.2754489,85.17523707,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1053,477,844,769,869,737,358,200,123,84,98,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,564480287,564480287
4/30/2016 11:43,Ride,Trek Madone,One less manhattan would have made this a lot easier,26929.4,250,4783,4672,42205,Saturday,5.764,13.4,279.221184,120.1053427,15.86484,6.8241672,94.7,0,,0,0,,0,131.8,9.4,97.67928079,9.28,192.6,0,0,22,493.5,442.6,22,1,1,3,0,0,0,0,0,-1,27.01369918,57.79278484,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1033,718,1098,725,529,276,156,66,44,14,13,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,561311642,561311642
4/29/2016 7:08,Ride,Trek Madone,I saw a bum using an ipad...the SoCal living standard has reached a new high,26196.3,402,5012,4736,25701,Friday,5.5313,19.6,290.9693952,82.10873088,16.532352,4.6652688,120.7,0,,0,0,,0,219.4,-19.8,94.49321628,15.35,305.6,0,0,14,637.6,571.8,47,0,1,0,1,1,0,0,0,-1,17869.02823,76.01069862,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,783,532,840,976,735,422,219,135,53,22,19,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,560047170,560047170
4/28/2016 17:09,Ride,Trek Madone,"Not guilty, y'all got to feel me",35086.3,196,5946,5680,61749,Thursday,6.1772,16.2,260.5527936,99.34480512,14.804136,5.6445912,91.6,0,,0,0,,0,137.8,-4,95.52640431,5.59,124.2,0,0,15,580.3,520.4,28,0,1,1,2,1,0,0,0,-1,17872.394,53.32894919,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1391,947,1293,808,570,312,154,72,58,38,37,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,559657759,559657759
4/23/2016 13:44,Ride,Trek Madone,Quick spin to the Bullwinkels,49670,598,9384,7747,49483,Saturday,6.4115,16.5,251.057664,97.54233984,14.26464,5.5421784,144.2,0,,0,0,,0,243,-10.6,82.55541347,12.04,277.9,0,0,25,1245.4,1117,38,11,1,1,0,0,0,0,0,-1,23523.57912,92.44968352,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1291,679,992,1194,1473,976,529,268,202,56,87,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,554782582,554782582
4/20/2016 7:43,Ride,Trek Madone,Time for some nucleofection,23223.4,191,4052,3792,27812,Wednesday,6.1243,12.7,262.8058752,126.7197466,14.932152,7.1999856,108,0,,0,0,,0,123.4,-8,93.5834156,8.22,181.3,0,0,17,456.6,409.5,41,0,1,0,0,1,0,0,0,-1,17877.92443,82.61156214,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,643,556,859,700,433,312,144,77,32,22,14,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,551359675,551359675
4/19/2016 17:44,Ride,Trek Madone,Farterrific,29207.5,225,4834,4662,63884,Tuesday,6.265,18.9,256.8513024,85.15039104,14.593824,4.8380904,104,0,,0,0,,0,139.2,10.4,96.44187009,7.7,173.7,0,0,21,540.8,485,20,1,1,0,0,1,0,0,0,-1,17816.8023,87.84079918,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1092,775,821,789,465,280,188,87,59,44,62,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,550871585,550871585
4/17/2016 15:29,Ride,Trek Madone,Stretch out the sore hammy,26804.1,195,4705,4690,55764,Sunday,5.7152,16.4,281.6352,98.13779712,16.002,5.5760112,89.9,0,,0,0,,0,144.4,14.6,99.68119022,7.28,149.7,0,0,27,470,421.5,19,0,1,3,0,0,0,0,0,-1,17859.14039,75.87451928,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1307,926,871,567,410,223,134,93,71,36,52,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,548809614,548809614
4/16/2016 8:09,Ride,Trek Madone,Great Western Loop,67380.3,1143,11789,10303,29340,Saturday,6.5399,19.5,246.0686976,82.52716032,13.981176,4.6890432,160.7,0,,0,0,,0,788,100.4,87.39502926,16.96,399.4,0,0,22,1846.3,1655.9,62,27,3,4,1,0,0,0,0,-1,17.24212354,79.375,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1472,568,923,1843,2460,1386,759,326,202,122,242,0,0,0,0,0,0,0,,,,0,Garmin Edge 810,547298506,547298506
4/14/2016 7:07,Ride,Trek Madone,Morning quickie,20915.8,243,3195,3084,25660,Thursday,6.782,14.3,237.2173056,112.5414259,13.478256,6.3943992,134.7,0,,0,0,,0,102,-13,96.5258216,11.62,283.7,0,0,13,463.2,415.4,18,5,1,3,0,0,0,0,0,-1,8.147262149,87.77777778,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,687,334,408,461,331,318,224,142,91,44,44,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,545165630,545165630
4/12/2016 7:18,Ride,Trek Madone,Cloudy with a chance of climbing,23986.3,385,4789,4458,26304,Tuesday,5.3805,17.7,299.1770496,90.927936,16.998696,5.16636,120.1,0,,0,0,,0,217,-21,93.08832742,16.05,310.9,0,0,13,596.7,535.2,38,0,1,1,0,1,0,0,0,-1,17886.81629,80.66469097,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,788,514,845,713,651,497,235,119,58,19,19,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,543202158,543202158
4/11/2016 17:31,Ride,Trek Madone,Wife is back from business trip so back to our regular scheduled program,27632.2,206,4425,4320,63095,Monday,6.3963,15.9,251.5404672,101.2116442,14.292072,5.7506616,105.1,0,,0,0,,0,89,-46,97.62711864,7.46,171.7,0,0,16,506.4,454.2,20,3,1,2,0,1,0,0,0,-1,17863.50213,97.7655761,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1058,577,863,739,424,209,180,90,79,46,55,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,542763457,542763457
4/6/2016 16:25,Ride,Trek Madone,Only chance to ride this week...maybe time is my enemy afterall,22862.9,117,3581,3278,59120,Wednesday,6.9746,13.2,230.7799296,121.9239014,13.112496,6.9274944,107.8,0,,0,0,,0,144.8,7.8,91.53867635,5.12,128.5,0,0,16,394.1,353.5,24,0,1,3,0,1,0,0,0,-1,17885.70944,63.38627467,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,760,494,573,542,361,236,112,71,53,31,45,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,537934644,537934644
4/6/2016 8:16,Ride,Trek Madone,I guess time is not my enemy,25441.6,223,4361,4079,29793,Wednesday,6.2372,12.8,257.9778432,125.7380467,14.657832,7.1442072,115.7,0,,0,0,,0,120.8,-12.4,93.53359321,8.77,196.8,0,0,17,526.3,472.1,47,1,1,1,0,1,0,0,0,-1,17870.14145,96.8890134,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,744,608,714,770,524,329,148,77,87,18,60,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,537532006,537532006
4/2/2016 10:02,Ride,Trek Madone,"Squeak, squeak, squeak...",50288.9,535,10163,9334,36132,Saturday,5.3877,16.2,298.6942464,99.34480512,16.971264,5.6445912,103.6,0,,0,0,,0,226.8,-16.2,91.84295976,10.64,206.3,0,0,21,1078.7,967.4,58,4,1,2,0,0,0,0,0,-1,6.03599815,76.23245315,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2170,1480,1595,1632,1018,568,405,204,130,47,85,0,0,0,0,0,0,0,,San Diego,CA,0,Garmin Edge 810,533844273,533844273
4/1/2016 16:50,Ride,Trek Madone,Lost a race with an 8 year old,29319.4,238,5371,4713,60654,Friday,6.221,16.8,258.6215808,95.78815488,14.694408,5.4425088,103.3,0,,0,0,,0,119.2,-15.4,87.74902253,8.12,181.8,0,0,16,543,487,21,0,1,2,0,1,0,0,0,-1,17852.53916,85.17661226,,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1227,844,716,658,472,327,181,88,77,59,64,0,0,0,0,0,0,0,,San Diego,California,0,Garmin Edge 810,533006328,533006328
